lead_id,date,month,month_num,source,inbound,city,brand,status,delay_days,cpl_eur,vehicle_value,margin_eur,margin_pct
VM00267,2025-04-08,2025-04,4,LeBonCoin,False,Nantes,Volkswagen,En cours,1,8,,,
VM00268,2025-04-08,2025-04,4,LeBonCoin,False,Montpellier,Toyota,Signé,13,8,8900.0,819.0,0.092
VM00269,2025-04-08,2025-04,4,LaCentrale,False,Lyon,BMW,NRP,2,8,,,
VM00270,2025-04-09,2025-04,4,LeBonCoin,False,Marseille,BMW,RDV planifié,4,8,,,
VM00271,2025-04-09,2025-04,4,LeBonCoin,False,Marseille,Peugeot,RDV planifié,7,8,,,
VM00272,2025-04-09,2025-04,4,LaCentrale,False,Lyon,Mercedes,RDV planifié,4,8,,,
VM00273,2025-04-11,2025-04,4,LeBonCoin,False,Bordeaux,Dacia,Signé,10,8,7200.0,785.0,0.109
VM00274,2025-04-11,2025-04,4,LeBonCoin,False,Lyon,Renault,Signé,6,8,8800.0,607.0,0.069
VM00275,2025-04-12,2025-04,4,LeBonCoin,False,Bordeaux,Peugeot,En cours,4,8,,,
VM00276,2025-04-13,2025-04,4,LeBonCoin,False,Nantes,Ford,En cours,5,8,,,
VM00277,2025-04-14,2025-04,4,LeBonCoin,False,Strasbourg,Mercedes,En cours,5,8,,,
VM00278,2025-04-16,2025-04,4,LeBonCoin,False,Strasbourg,Peugeot,RDV effectué,4,8,,,
VM00279,2025-04-17,2025-04,4,LeBonCoin,False,Lyon,Toyota,Signé,11,8,7700.0,1047.0,0.136
VM00280,2025-04-17,2025-04,4,LeBonCoin,False,Toulouse,Toyota,NRP,2,8,,,
VM00281,2025-04-17,2025-04,4,LaCentrale,False,Marseille,Opel,NRP,3,8,,,
VM00282,2025-04-17,2025-04,4,LaCentrale,False,Toulouse,Peugeot,Signé,12,8,7400.0,681.0,0.092
VM00283,2025-04-18,2025-04,4,LeBonCoin,False,Bordeaux,Volkswagen,Perdu,10,8,,,
VM00284,2025-04-19,2025-04,4,LeBonCoin,False,Lyon,Renault,RDV planifié,5,8,,,
VM00285,2025-04-19,2025-04,4,LeBonCoin,False,Nantes,Mercedes,RDV effectué,5,8,,,
VM00286,2025-04-19,2025-04,4,LeBonCoin,False,Toulouse,Mercedes,NRP,3,8,,,
VM00287,2025-04-20,2025-04,4,LeBonCoin,False,Marseille,Citroën,NRP,1,8,,,
VM00288,2025-04-20,2025-04,4,LaCentrale,False,Lille,Citroën,RDV effectué,2,8,,,
VM00289,2025-04-20,2025-04,4,LaCentrale,False,Lille,Citroën,Perdu,11,8,,,
VM00290,2025-04-21,2025-04,4,LeBonCoin,False,Nantes,Renault,NRP,1,8,,,
VM00291,2025-04-21,2025-04,4,LeBonCoin,False,Nice,Toyota,En cours,2,8,,,
VM00292,2025-04-21,2025-04,4,LeBonCoin,False,Lyon,Citroën,NRP,2,8,,,
VM00293,2025-04-21,2025-04,4,LaCentrale,False,Bordeaux,Peugeot,RDV effectué,10,8,,,
VM00294,2025-04-22,2025-04,4,LeBonCoin,False,Montpellier,Mercedes,En cours,3,8,,,
VM00295,2025-04-22,2025-04,4,LaCentrale,False,Toulouse,Mercedes,NRP,3,8,,,
VM00296,2025-04-23,2025-04,4,LeBonCoin,False,Montpellier,BMW,NRP,3,8,,,
VM00297,2025-04-23,2025-04,4,LaCentrale,False,Lyon,Dacia,En cours,1,8,,,
VM00298,2025-04-24,2025-04,4,LeBonCoin,False,Rennes,Peugeot,Signé,8,8,8900.0,881.0,0.099
VM00299,2025-04-26,2025-04,4,LeBonCoin,False,Lille,Mercedes,Signé,7,8,8600.0,559.0,0.065
VM00300,2025-04-26,2025-04,4,LeBonCoin,False,Marseille,Ford,RDV planifié,5,8,,,
VM00301,2025-04-26,2025-04,4,LaCentrale,False,Lille,Dacia,Perdu,11,8,,,
VM00302,2025-04-27,2025-04,4,LaCentrale,False,Bordeaux,Peugeot,RDV planifié,4,8,,,
VM00303,2025-04-27,2025-04,4,LaCentrale,False,Toulouse,Ford,Signé,12,8,9600.0,998.0,0.104
VM00304,2025-04-28,2025-04,4,LeBonCoin,False,Strasbourg,Toyota,En cours,2,8,,,
VM00305,2025-04-28,2025-04,4,LeBonCoin,False,Strasbourg,Toyota,Signé,8,8,7700.0,524.0,0.068
VM00306,2025-04-28,2025-04,4,LeBonCoin,False,Nantes,Dacia,RDV planifié,3,8,,,
VM00307,2025-04-28,2025-04,4,LaCentrale,False,Bordeaux,Ford,NRP,1,8,,,
VM00308,2025-04-28,2025-04,4,GBP,True,Marseille,Citroën,NRP,3,0,,,
VM00309,2025-04-29,2025-04,4,LeBonCoin,False,Montpellier,Opel,RDV planifié,5,8,,,
VM00310,2025-04-29,2025-04,4,LaCentrale,False,Strasbourg,Toyota,En cours,1,8,,,
VM00311,2025-04-30,2025-04,4,LeBonCoin,False,Lyon,BMW,Signé,14,8,7700.0,1024.0,0.133
VM00312,2025-04-30,2025-04,4,LeBonCoin,False,Bordeaux,Mercedes,RDV planifié,3,8,,,
VM00313,2025-04-30,2025-04,4,LeBonCoin,False,Rennes,Volkswagen,RDV planifié,2,8,,,
VM00314,2025-04-30,2025-04,4,LeBonCoin,False,Lille,Mercedes,Signé,7,8,9500.0,846.0,0.089
VM00315,2025-04-30,2025-04,4,LaCentrale,False,Montpellier,Mercedes,En cours,4,8,,,
VM00316,2025-05-01,2025-05,5,LeBonCoin,False,Montpellier,Renault,RDV planifié,6,8,,,
VM00317,2025-05-01,2025-05,5,LeBonCoin,False,Lille,Renault,RDV planifié,6,8,,,
VM00318,2025-05-02,2025-05,5,LeBonCoin,False,Lille,Toyota,NRP,3,8,,,
VM00319,2025-05-02,2025-05,5,LeBonCoin,False,Nantes,Mercedes,En cours,2,8,,,
VM00320,2025-05-02,2025-05,5,LeBonCoin,False,Nantes,Renault,RDV planifié,1,8,,,
VM00321,2025-05-03,2025-05,5,LeBonCoin,False,Toulouse,Ford,NRP,3,8,,,
VM00322,2025-05-03,2025-05,5,LeBonCoin,False,Nantes,Toyota,En cours,3,8,,,
VM00323,2025-05-03,2025-05,5,LeBonCoin,False,Nice,Mercedes,En cours,3,8,,,
VM00324,2025-05-03,2025-05,5,LeBonCoin,False,Nantes,Citroën,NRP,1,8,,,
VM00325,2025-05-03,2025-05,5,LeBonCoin,False,Bordeaux,BMW,RDV effectué,2,8,,,
VM00326,2025-05-03,2025-05,5,LaCentrale,False,Rennes,Mercedes,En cours,4,8,,,
VM00327,2025-05-03,2025-05,5,Facebook,True,Toulouse,Opel,RDV planifié,3,0,,,
VM00328,2025-05-04,2025-05,5,LeBonCoin,False,Bordeaux,BMW,NRP,2,8,,,
VM00329,2025-05-05,2025-05,5,GBP,True,Montpellier,BMW,RDV effectué,9,0,,,
VM00330,2025-05-06,2025-05,5,LeBonCoin,False,Nice,Renault,NRP,2,8,,,
VM00331,2025-05-06,2025-05,5,LeBonCoin,False,Toulouse,Citroën,NRP,2,8,,,
VM00332,2025-05-06,2025-05,5,LaCentrale,False,Marseille,Peugeot,RDV effectué,6,8,,,
VM00333,2025-05-07,2025-05,5,LeBonCoin,False,Strasbourg,Citroën,NRP,3,8,,,
VM00334,2025-05-07,2025-05,5,LeBonCoin,False,Toulouse,Opel,NRP,3,8,,,
VM00335,2025-05-07,2025-05,5,LeBonCoin,False,Marseille,Peugeot,RDV planifié,6,8,,,
VM00336,2025-05-07,2025-05,5,LaCentrale,False,Strasbourg,Renault,En cours,1,8,,,
VM00337,2025-05-08,2025-05,5,LeBonCoin,False,Marseille,Mercedes,En cours,1,8,,,
VM00338,2025-05-08,2025-05,5,LeBonCoin,False,Strasbourg,BMW,En cours,4,8,,,
VM00339,2025-05-08,2025-05,5,LaCentrale,False,Marseille,Citroën,NRP,1,8,,,
VM00340,2025-05-08,2025-05,5,LaCentrale,False,Marseille,Peugeot,RDV effectué,9,8,,,
VM00341,2025-05-08,2025-05,5,LaCentrale,False,Toulouse,Ford,En cours,1,8,,,
VM00342,2025-05-08,2025-05,5,LaCentrale,False,Bordeaux,Ford,RDV planifié,5,8,,,
VM00343,2025-05-09,2025-05,5,LeBonCoin,False,Nantes,Peugeot,Signé,13,8,7300.0,635.0,0.087
VM00344,2025-05-09,2025-05,5,LeBonCoin,False,Montpellier,Opel,RDV planifié,1,8,,,
VM00345,2025-05-09,2025-05,5,LaCentrale,False,Marseille,Citroën,NRP,2,8,,,
VM00346,2025-05-10,2025-05,5,LaCentrale,False,Lille,Volkswagen,En cours,2,8,,,
VM00347,2025-05-10,2025-05,5,LaCentrale,False,Bordeaux,Citroën,NRP,1,8,,,
VM00348,2025-05-10,2025-05,5,LaCentrale,False,Rennes,Dacia,Perdu,13,8,,,
VM00349,2025-05-10,2025-05,5,LaCentrale,False,Nice,Mercedes,RDV effectué,9,8,,,
VM00350,2025-05-11,2025-05,5,LeBonCoin,False,Nantes,Dacia,En cours,3,8,,,
VM00351,2025-05-11,2025-05,5,LeBonCoin,False,Lille,BMW,NRP,2,8,,,
VM00352,2025-05-12,2025-05,5,LeBonCoin,False,Montpellier,Peugeot,RDV planifié,3,8,,,
VM00353,2025-05-12,2025-05,5,LeBonCoin,False,Lyon,Renault,En cours,4,8,,,
VM00354,2025-05-12,2025-05,5,LaCentrale,False,Bordeaux,Peugeot,En cours,3,8,,,
VM00355,2025-05-13,2025-05,5,LeBonCoin,False,Strasbourg,Dacia,RDV planifié,5,8,,,
VM00356,2025-05-13,2025-05,5,LeBonCoin,False,Lyon,Dacia,RDV planifié,7,8,,,
VM00357,2025-05-13,2025-05,5,LeBonCoin,False,Rennes,Opel,Signé,11,8,8800.0,757.0,0.086
VM00358,2025-05-13,2025-05,5,LeBonCoin,False,Rennes,Peugeot,NRP,1,8,,,
VM00359,2025-05-13,2025-05,5,LeBonCoin,False,Bordeaux,Opel,RDV effectué,7,8,,,
VM00360,2025-05-13,2025-05,5,LeBonCoin,False,Toulouse,Dacia,RDV planifié,1,8,,,
VM00361,2025-05-13,2025-05,5,LaCentrale,False,Montpellier,Mercedes,Perdu,11,8,,,
VM00362,2025-05-13,2025-05,5,LaCentrale,False,Lille,Ford,NRP,2,8,,,
VM00363,2025-05-14,2025-05,5,LeBonCoin,False,Nice,Renault,En cours,3,8,,,
VM00364,2025-05-15,2025-05,5,LeBonCoin,False,Bordeaux,Toyota,RDV effectué,7,8,,,
VM00365,2025-05-15,2025-05,5,Facebook,True,Strasbourg,BMW,NRP,3,0,,,
VM00366,2025-05-16,2025-05,5,LeBonCoin,False,Nantes,Toyota,En cours,5,8,,,
VM00367,2025-05-16,2025-05,5,LeBonCoin,False,Nantes,Toyota,NRP,3,8,,,
VM00368,2025-05-16,2025-05,5,LaCentrale,False,Nantes,Mercedes,En cours,4,8,,,
VM00369,2025-05-16,2025-05,5,LaCentrale,False,Lille,Opel,RDV effectué,3,8,,,
VM00370,2025-05-16,2025-05,5,LaCentrale,False,Nantes,Opel,En cours,3,8,,,
VM00371,2025-05-17,2025-05,5,LeBonCoin,False,Strasbourg,Opel,NRP,3,8,,,
VM00372,2025-05-18,2025-05,5,LeBonCoin,False,Lille,Citroën,En cours,3,8,,,
VM00373,2025-05-18,2025-05,5,LaCentrale,False,Rennes,Volkswagen,Perdu,8,8,,,
VM00374,2025-05-18,2025-05,5,LaCentrale,False,Nantes,Peugeot,En cours,2,8,,,
VM00375,2025-05-18,2025-05,5,LaCentrale,False,Montpellier,Opel,En cours,1,8,,,
VM00376,2025-05-18,2025-05,5,LaCentrale,False,Nice,Citroën,Signé,10,8,4800.0,418.0,0.087
VM00377,2025-05-19,2025-05,5,LeBonCoin,False,Nantes,Citroën,RDV planifié,2,8,,,
VM00378,2025-05-19,2025-05,5,LeBonCoin,False,Rennes,Renault,Signé,14,8,8700.0,1148.0,0.132
VM00379,2025-05-19,2025-05,5,LeBonCoin,False,Rennes,Mercedes,En cours,2,8,,,
VM00380,2025-05-19,2025-05,5,GBP,True,Toulouse,Opel,En cours,4,0,,,
VM00381,2025-05-20,2025-05,5,LeBonCoin,False,Toulouse,Toyota,En cours,4,8,,,
VM00382,2025-05-21,2025-05,5,LaCentrale,False,Rennes,Dacia,RDV planifié,5,8,,,
VM00383,2025-05-21,2025-05,5,LaCentrale,False,Montpellier,Opel,RDV effectué,8,8,,,
VM00384,2025-05-21,2025-05,5,Partenariat,True,Toulouse,Mercedes,RDV planifié,2,0,,,
VM00385,2025-05-22,2025-05,5,LeBonCoin,False,Lyon,Dacia,NRP,2,8,,,
VM00386,2025-05-22,2025-05,5,LeBonCoin,False,Montpellier,Peugeot,Signé,10,8,9800.0,1147.0,0.117
VM00387,2025-05-23,2025-05,5,LeBonCoin,False,Lille,Dacia,En cours,2,8,,,
VM00388,2025-05-23,2025-05,5,LeBonCoin,False,Toulouse,Dacia,Signé,4,8,9400.0,630.0,0.067
VM00389,2025-05-23,2025-05,5,LaCentrale,False,Marseille,Volkswagen,Signé,2,8,7700.0,708.0,0.092
VM00390,2025-05-23,2025-05,5,LaCentrale,False,Marseille,Volkswagen,En cours,1,8,,,
VM00391,2025-05-23,2025-05,5,LaCentrale,False,Marseille,Citroën,NRP,1,8,,,
VM00392,2025-05-24,2025-05,5,LeBonCoin,False,Rennes,Citroën,NRP,2,8,,,
VM00393,2025-05-24,2025-05,5,LeBonCoin,False,Rennes,Mercedes,RDV effectué,9,8,,,
VM00394,2025-05-24,2025-05,5,LeBonCoin,False,Lyon,BMW,NRP,1,8,,,
VM00395,2025-05-25,2025-05,5,LaCentrale,False,Montpellier,Mercedes,NRP,1,8,,,
VM00396,2025-05-26,2025-05,5,LaCentrale,False,Lille,Volkswagen,RDV planifié,1,8,,,
VM00397,2025-05-27,2025-05,5,LeBonCoin,False,Toulouse,Ford,En cours,1,8,,,
VM00398,2025-05-27,2025-05,5,LaCentrale,False,Rennes,Peugeot,RDV planifié,5,8,,,
VM00399,2025-05-27,2025-05,5,Facebook,True,Nice,Opel,NRP,2,0,,,
VM00400,2025-05-28,2025-05,5,LeBonCoin,False,Nice,Volkswagen,NRP,3,8,,,
VM00401,2025-05-28,2025-05,5,LeBonCoin,False,Strasbourg,Renault,RDV effectué,6,8,,,
VM00402,2025-05-29,2025-05,5,LaCentrale,False,Nice,Ford,RDV planifié,2,8,,,
VM00403,2025-05-31,2025-05,5,LaCentrale,False,Bordeaux,Opel,NRP,3,8,,,
VM00404,2025-06-01,2025-06,6,LeBonCoin,False,Montpellier,Opel,Perdu,4,8,,,
VM00405,2025-06-01,2025-06,6,LaCentrale,False,Montpellier,Renault,RDV planifié,5,8,,,
VM00406,2025-06-01,2025-06,6,LaCentrale,False,Lyon,Ford,En cours,4,8,,,
VM00407,2025-06-01,2025-06,6,LaCentrale,False,Lyon,Toyota,Perdu,7,8,,,
VM00408,2025-06-02,2025-06,6,Partenariat,True,Bordeaux,Mercedes,Signé,6,0,6700.0,757.0,0.113
VM00409,2025-06-03,2025-06,6,LaCentrale,False,Nantes,Renault,RDV effectué,7,8,,,
VM00410,2025-06-03,2025-06,6,LaCentrale,False,Nantes,Dacia,En cours,3,8,,,
VM00411,2025-06-03,2025-06,6,Partenariat,True,Nantes,Citroën,Perdu,10,0,,,
VM00412,2025-06-03,2025-06,6,Partenariat,True,Lyon,BMW,NRP,2,0,,,
VM00413,2025-06-04,2025-06,6,LeBonCoin,False,Lyon,Toyota,NRP,1,8,,,
VM00414,2025-06-05,2025-06,6,LeBonCoin,False,Strasbourg,Opel,Perdu,11,8,,,
VM00415,2025-06-05,2025-06,6,LeBonCoin,False,Toulouse,BMW,En cours,1,8,,,
VM00416,2025-06-05,2025-06,6,LeBonCoin,False,Marseille,BMW,En cours,1,8,,,
VM00417,2025-06-05,2025-06,6,GBP,True,Strasbourg,Ford,En cours,3,0,,,
VM00418,2025-06-06,2025-06,6,LeBonCoin,False,Marseille,Citroën,RDV effectué,8,8,,,
VM00419,2025-06-06,2025-06,6,LeBonCoin,False,Marseille,Opel,En cours,4,8,,,
VM00420,2025-06-06,2025-06,6,LeBonCoin,False,Strasbourg,Peugeot,En cours,1,8,,,
VM00421,2025-06-06,2025-06,6,LeBonCoin,False,Montpellier,BMW,En cours,2,8,,,
VM00422,2025-06-07,2025-06,6,LeBonCoin,False,Marseille,BMW,En cours,1,8,,,
VM00423,2025-06-07,2025-06,6,LeBonCoin,False,Strasbourg,Citroën,En cours,5,8,,,
VM00424,2025-06-07,2025-06,6,LaCentrale,False,Rennes,Renault,RDV effectué,7,8,,,
VM00425,2025-06-07,2025-06,6,LaCentrale,False,Nice,Ford,RDV effectué,7,8,,,
VM00426,2025-06-07,2025-06,6,Facebook,True,Bordeaux,Ford,En cours,1,0,,,
VM00427,2025-06-08,2025-06,6,LeBonCoin,False,Lyon,Citroën,En cours,2,8,,,
VM00428,2025-06-08,2025-06,6,LeBonCoin,False,Bordeaux,Volkswagen,Signé,12,8,9300.0,586.0,0.063
VM00429,2025-06-08,2025-06,6,LaCentrale,False,Marseille,Ford,RDV effectué,7,8,,,
VM00430,2025-06-08,2025-06,6,Partenariat,True,Nice,Citroën,Perdu,3,0,,,
VM00431,2025-06-09,2025-06,6,LeBonCoin,False,Marseille,Dacia,RDV planifié,3,8,,,
VM00432,2025-06-09,2025-06,6,LeBonCoin,False,Montpellier,Toyota,RDV effectué,4,8,,,
VM00433,2025-06-09,2025-06,6,GBP,True,Lille,Volkswagen,RDV planifié,6,0,,,
VM00434,2025-06-10,2025-06,6,LeBonCoin,False,Nantes,Dacia,Perdu,3,8,,,
VM00435,2025-06-10,2025-06,6,LaCentrale,False,Bordeaux,BMW,RDV planifié,5,8,,,
VM00436,2025-06-12,2025-06,6,LeBonCoin,False,Toulouse,Mercedes,RDV effectué,9,8,,,
VM00437,2025-06-12,2025-06,6,LeBonCoin,False,Toulouse,Peugeot,En cours,4,8,,,
VM00438,2025-06-12,2025-06,6,LeBonCoin,False,Rennes,Citroën,NRP,1,8,,,
VM00439,2025-06-14,2025-06,6,GBP,True,Marseille,Toyota,Signé,8,0,10000.0,1250.0,0.125
VM00440,2025-06-15,2025-06,6,LeBonCoin,False,Montpellier,BMW,RDV effectué,10,8,,,
VM00441,2025-06-15,2025-06,6,LeBonCoin,False,Nantes,Toyota,Signé,4,8,9000.0,1206.0,0.134
VM00442,2025-06-15,2025-06,6,LeBonCoin,False,Toulouse,Citroën,RDV planifié,1,8,,,
VM00443,2025-06-15,2025-06,6,LaCentrale,False,Lyon,Toyota,En cours,4,8,,,
VM00444,2025-06-16,2025-06,6,LeBonCoin,False,Rennes,Opel,RDV planifié,3,8,,,
VM00445,2025-06-16,2025-06,6,LeBonCoin,False,Bordeaux,BMW,NRP,1,8,,,
VM00446,2025-06-16,2025-06,6,LaCentrale,False,Montpellier,Ford,En cours,4,8,,,
VM00447,2025-06-17,2025-06,6,LeBonCoin,False,Nantes,Toyota,RDV effectué,3,8,,,
VM00448,2025-06-17,2025-06,6,LeBonCoin,False,Rennes,Opel,RDV planifié,4,8,,,
VM00449,2025-06-17,2025-06,6,LeBonCoin,False,Nice,Citroën,En cours,5,8,,,
VM00450,2025-06-17,2025-06,6,LeBonCoin,False,Strasbourg,Opel,RDV effectué,4,8,,,
VM00451,2025-06-17,2025-06,6,LaCentrale,False,Lille,Citroën,Signé,2,8,9400.0,949.0,0.101
VM00452,2025-06-18,2025-06,6,LeBonCoin,False,Toulouse,Toyota,NRP,3,8,,,
VM00453,2025-06-18,2025-06,6,LeBonCoin,False,Lille,Peugeot,Perdu,11,8,,,
VM00454,2025-06-18,2025-06,6,Facebook,True,Lille,Citroën,En cours,5,0,,,
VM00455,2025-06-19,2025-06,6,LeBonCoin,False,Montpellier,Peugeot,RDV planifié,5,8,,,
VM00456,2025-06-19,2025-06,6,LeBonCoin,False,Nice,Mercedes,RDV planifié,2,8,,,
VM00457,2025-06-19,2025-06,6,LeBonCoin,False,Nice,Mercedes,NRP,3,8,,,
VM00458,2025-06-19,2025-06,6,LeBonCoin,False,Lyon,Renault,En cours,5,8,,,
VM00459,2025-06-19,2025-06,6,LeBonCoin,False,Nice,BMW,NRP,3,8,,,
VM00460,2025-06-20,2025-06,6,LeBonCoin,False,Nice,Ford,RDV planifié,7,8,,,
VM00461,2025-06-20,2025-06,6,LeBonCoin,False,Rennes,Opel,RDV planifié,1,8,,,
VM00462,2025-06-20,2025-06,6,LaCentrale,False,Rennes,Volkswagen,En cours,3,8,,,
VM00463,2025-06-21,2025-06,6,LeBonCoin,False,Lille,Dacia,RDV effectué,8,8,,,
VM00464,2025-06-22,2025-06,6,LeBonCoin,False,Nantes,Dacia,NRP,1,8,,,
VM00465,2025-06-22,2025-06,6,LeBonCoin,False,Toulouse,Toyota,En cours,4,8,,,
VM00466,2025-06-22,2025-06,6,LeBonCoin,False,Marseille,Toyota,RDV planifié,3,8,,,
VM00467,2025-06-22,2025-06,6,LaCentrale,False,Marseille,Opel,Perdu,5,8,,,
VM00468,2025-06-22,2025-06,6,LaCentrale,False,Toulouse,Dacia,RDV planifié,3,8,,,
VM00469,2025-06-23,2025-06,6,LeBonCoin,False,Toulouse,Citroën,NRP,2,8,,,
VM00470,2025-06-23,2025-06,6,LeBonCoin,False,Strasbourg,Mercedes,NRP,2,8,,,
VM00471,2025-06-23,2025-06,6,LeBonCoin,False,Marseille,Mercedes,En cours,2,8,,,
VM00472,2025-06-23,2025-06,6,LaCentrale,False,Nantes,Dacia,RDV effectué,5,8,,,
VM00473,2025-06-23,2025-06,6,LaCentrale,False,Rennes,BMW,Perdu,10,8,,,
VM00474,2025-06-23,2025-06,6,LaCentrale,False,Strasbourg,Opel,En cours,1,8,,,
VM00475,2025-06-24,2025-06,6,LeBonCoin,False,Toulouse,Mercedes,En cours,2,8,,,
VM00476,2025-06-24,2025-06,6,LeBonCoin,False,Lille,Dacia,En cours,1,8,,,
VM00477,2025-06-24,2025-06,6,LaCentrale,False,Rennes,BMW,RDV planifié,7,8,,,
VM00478,2025-06-25,2025-06,6,LeBonCoin,False,Bordeaux,Ford,RDV planifié,7,8,,,
VM00479,2025-06-25,2025-06,6,LeBonCoin,False,Marseille,Ford,NRP,2,8,,,
VM00480,2025-06-27,2025-06,6,LaCentrale,False,Lyon,Mercedes,En cours,4,8,,,
VM00481,2025-06-27,2025-06,6,GBP,True,Montpellier,BMW,RDV effectué,7,0,,,
VM00482,2025-06-28,2025-06,6,LeBonCoin,False,Rennes,Opel,NRP,3,8,,,
VM00483,2025-06-28,2025-06,6,LeBonCoin,False,Nice,Peugeot,En cours,5,8,,,
VM00484,2025-06-28,2025-06,6,LeBonCoin,False,Strasbourg,Toyota,NRP,1,8,,,
VM00485,2025-06-28,2025-06,6,LeBonCoin,False,Montpellier,Toyota,RDV effectué,7,8,,,
VM00486,2025-06-28,2025-06,6,LeBonCoin,False,Nice,Opel,RDV effectué,5,8,,,
VM00487,2025-06-29,2025-06,6,LeBonCoin,False,Lyon,Renault,En cours,1,8,,,
VM00488,2025-06-29,2025-06,6,LaCentrale,False,Rennes,Opel,NRP,2,8,,,
VM00489,2025-06-30,2025-06,6,LeBonCoin,False,Montpellier,Citroën,En cours,5,8,,,
VM00490,2025-06-30,2025-06,6,LeBonCoin,False,Marseille,Citroën,En cours,5,8,,,
VM00491,2025-07-01,2025-07,7,LaCentrale,False,Lille,Mercedes,En cours,5,8,,,
VM00492,2025-07-02,2025-07,7,LeBonCoin,False,Montpellier,Dacia,En cours,5,8,,,
VM00493,2025-07-02,2025-07,7,LeBonCoin,False,Rennes,Renault,RDV effectué,6,8,,,
VM00494,2025-07-02,2025-07,7,LaCentrale,False,Strasbourg,Mercedes,En cours,1,8,,,
VM00495,2025-07-02,2025-07,7,Partenariat,True,Nice,Dacia,En cours,1,0,,,
VM00496,2025-07-03,2025-07,7,LaCentrale,False,Nice,Volkswagen,En cours,5,8,,,
VM00497,2025-07-03,2025-07,7,LaCentrale,False,Nantes,Opel,RDV effectué,9,8,,,
VM00498,2025-07-04,2025-07,7,LeBonCoin,False,Strasbourg,Citroën,RDV planifié,5,8,,,
VM00499,2025-07-05,2025-07,7,LeBonCoin,False,Bordeaux,Volkswagen,Signé,5,8,4700.0,639.0,0.136
VM00500,2025-07-05,2025-07,7,LaCentrale,False,Strasbourg,Citroën,NRP,2,8,,,
VM00501,2025-07-05,2025-07,7,LaCentrale,False,Strasbourg,Opel,En cours,2,8,,,
VM00502,2025-07-05,2025-07,7,Partenariat,True,Lyon,Citroën,Signé,8,0,9600.0,1142.0,0.119
VM00503,2025-07-06,2025-07,7,LeBonCoin,False,Marseille,Dacia,RDV planifié,5,8,,,
VM00504,2025-07-06,2025-07,7,LeBonCoin,False,Nantes,Dacia,RDV planifié,3,8,,,
VM00505,2025-07-06,2025-07,7,LeBonCoin,False,Lille,Mercedes,Signé,7,8,8300.0,946.0,0.114
VM00506,2025-07-06,2025-07,7,LaCentrale,False,Lille,Opel,En cours,2,8,,,
VM00507,2025-07-06,2025-07,7,LaCentrale,False,Lille,Volkswagen,En cours,3,8,,,
VM00508,2025-07-07,2025-07,7,LeBonCoin,False,Marseille,Dacia,RDV effectué,9,8,,,
VM00509,2025-07-07,2025-07,7,LeBonCoin,False,Lille,Peugeot,En cours,3,8,,,
VM00510,2025-07-07,2025-07,7,LaCentrale,False,Strasbourg,Ford,RDV planifié,5,8,,,
VM00511,2025-07-07,2025-07,7,LaCentrale,False,Lille,Renault,RDV effectué,4,8,,,
VM00512,2025-07-07,2025-07,7,LaCentrale,False,Marseille,Dacia,En cours,1,8,,,
VM00513,2025-07-07,2025-07,7,Formulaire,True,Toulouse,Volkswagen,RDV effectué,9,5,,,
VM00514,2025-07-08,2025-07,7,LeBonCoin,False,Nantes,Peugeot,Signé,6,8,9800.0,1137.0,0.116
VM00515,2025-07-08,2025-07,7,LeBonCoin,False,Toulouse,Volkswagen,RDV planifié,5,8,,,
VM00516,2025-07-08,2025-07,7,LeBonCoin,False,Toulouse,Volkswagen,NRP,3,8,,,
VM00517,2025-07-08,2025-07,7,LaCentrale,False,Marseille,Dacia,NRP,2,8,,,
VM00518,2025-07-09,2025-07,7,LeBonCoin,False,Lyon,Opel,NRP,1,8,,,
VM00519,2025-07-09,2025-07,7,Facebook,True,Strasbourg,Dacia,Perdu,5,0,,,
VM00520,2025-07-10,2025-07,7,LeBonCoin,False,Lille,Toyota,En cours,2,8,,,
VM00521,2025-07-10,2025-07,7,LeBonCoin,False,Bordeaux,Mercedes,En cours,1,8,,,
VM00522,2025-07-10,2025-07,7,LaCentrale,False,Nantes,Ford,En cours,1,8,,,
VM00523,2025-07-10,2025-07,7,LaCentrale,False,Strasbourg,Dacia,Signé,4,8,9800.0,617.0,0.063
VM00524,2025-07-10,2025-07,7,LaCentrale,False,Lille,Renault,NRP,3,8,,,
VM00525,2025-07-10,2025-07,7,Facebook,True,Nice,Peugeot,NRP,3,0,,,
VM00526,2025-07-11,2025-07,7,LeBonCoin,False,Lille,Dacia,Perdu,8,8,,,
VM00527,2025-07-11,2025-07,7,LeBonCoin,False,Montpellier,Dacia,Perdu,11,8,,,
VM00528,2025-07-11,2025-07,7,LeBonCoin,False,Toulouse,Peugeot,Signé,4,8,9500.0,922.0,0.097
VM00529,2025-07-11,2025-07,7,LeBonCoin,False,Lille,Citroën,En cours,4,8,,,
VM00530,2025-07-12,2025-07,7,LeBonCoin,False,Lille,Mercedes,NRP,2,8,,,
VM00531,2025-07-12,2025-07,7,LeBonCoin,False,Nantes,Mercedes,RDV planifié,2,8,,,
VM00532,2025-07-12,2025-07,7,LeBonCoin,False,Bordeaux,Ford,Signé,8,8,9400.0,949.0,0.101
VM00533,2025-07-12,2025-07,7,LaCentrale,False,Nantes,Dacia,RDV planifié,2,8,,,
VM00534,2025-07-12,2025-07,7,LaCentrale,False,Lyon,BMW,En cours,2,8,,,
